nodes,x,y
0,954.6393119038719,702.0510788559458
2,885.5316911094025,225.11475768629825
3,888.1493092326787,273.3412091063071
4,967.9960799416192,741.9009385657126
6,917.7674005392644,237.80291209065558
7,611.1360201983575,510.4765891960047
8,938.6659785679316,239.76384663072247
9,854.5026224809931,238.8585003544461
10,568.586897954476,551.544810350332
11,945.8207784762279,658.6114514765994
12,956.107630966059,221.21458858319355
13,647.9444616056766,472.58541833416257
14,587.076205348467,471.00772266500604
15,919.3913502339982,710.6686196626164
16,1000.6443760574974,321.86342617188257
17,1021.3493118808605,219.12510863763117
18,982.7258969232341,385.82811922475685
19,996.8061553527318,358.1658177744023
20,552.40211201663,545.2240414585978
21,869.2521379109635,228.93296356028418
22,819.9822041933941,467.44172104994465
23,855.3500433837675,211.19822242933958
24,976.7615655613038,699.7642020045255
25,903.0064090161926,227.1520435099278
26,568.893922688948,526.9750944783317
27,551.2701384442768,486.18344086478663
28,979.5813619693947,251.8820114033008
29,711.1282411829725,450.37648372336974
30,964.8394984511385,293.4238950329839
31,956.1242747448912,628.3479470369045
32,934.8608178206008,273.37973214584724
33,1016.0798658003182,343.7338125212953
34,1007.9534155579703,380.6180769655784
35,935.9180495965412,205.42603844523273
37,543.3929153136716,524.9279942502291
39,615.5733396251903,467.0239237597119
40,896.74992945626,204.2691070688947
41,829.5733558958519,304.2300552201532
42,806.7936638790266,277.6709725071477
43,704.8237088820981,510.11246295020067
44,1010.7249458475195,645.1197331960337
45,1025.275561598261,671.0568595702886
46,990.6315759044152,673.8859668240951
47,1006.1397729859617,698.484386522219
48,806.6582018764026,358.5445630837577
49,949.9603349960543,352.0799308089173
50,550.6418257921629,509.18584279119824
51,711.317424906675,491.1771566821038
52,903.7813420174425,310.77648365655784
53,669.4210135183299,469.3018917741026
54,605.4638446490138,448.3924338891961
55,649.7392820255483,541.4185596336602
56,878.2951742204227,371.3167853723299
57,932.6684229647499,308.344162495677
58,587.1391882864789,565.9420055413923
59,858.2038810306443,302.82791015209676
60,868.2455075008436,132.64886827113855
61,844.5155274583531,257.6478569291709
62,830.3474405599931,239.77320399959302
63,875.8374310045361,189.59647733691432
64,820.8132736268933,515.8529679109158
65,864.511095706028,463.1489958326297
66,777.2124271704502,482.47458061947924
67,837.4687579004404,512.2193978539724
68,804.1807746516179,513.120573159014
69,788.2713122738041,502.32311553342436
70,852.2339723108837,502.4870810574724
71,862.7032834244479,485.89530885630006
72,777.5793876438461,452.8748506560855
73,795.3655592785435,431.1173165437305
