nodes,x,y
0,546.0031298839276,463.432311789145
1,668.2585857711107,575.7583081182787
2,867.9039396865722,182.75853321178172
3,626.449957509248,343.14694851345325
4,664.0172431599608,640.3705402145364
5,428.68980537303077,354.44161902201887
6,749.5983066498985,379.0347759485679
7,520.0010558481334,456.38559770593594
8,532.7991600445386,444.271317245965
9,407.98224946107376,456.2691344217963
11,467.27212673759124,341.90547494956206
12,611.1680805151623,587.8592973771016
13,622.5267627443053,549.318532539028
14,612.4796890574684,560.2631342621386
15,817.6698878378368,250.24985248187198
16,419.06018866571014,413.97373028806794
18,593.4986500308545,569.5316223401562
21,871.3206778766958,155.8419875647952
23,761.9805444866377,387.48194469100054
24,447.8968396460422,325.34299902690844
25,553.3031138190296,376.8095100576959
26,680.5664532261075,528.6136983360801
28,835.2186500820511,348.8945950851557
29,772.6560788178402,397.98718058860896
30,493.45659689207076,417.3039114579238
31,490.83481998548314,461.9971886782598
32,698.9004448653407,630.3127152612221
33,737.381800815681,369.14425150127755
34,526.4359773916473,485.16150344247325
35,674.5523512884159,501.36257950090584
36,398.69691072343375,422.6438268066259
37,542.0525714849796,346.3565023772984
38,723.2246546283562,424.02588642001285
39,820.7752171127751,395.4264440073044
40,667.1420715105683,473.34335694069836
41,553.2578797513811,361.450225641928
42,456.22838074325864,416.5331256435711
43,630.8823438050564,577.1881650019116
44,454.49617719708664,357.01452237087346
45,436.1068549172502,454.4883043464707
46,590.9529459636684,502.03665106704597
47,535.7709302935451,475.27508515625226
48,657.3763895797292,466.7517848944379
49,503.88724848006063,304.82657522884665
50,448.1825219866056,439.9159760531403
51,792.994237157495,418.81852253219114
52,732.1904591821185,323.6075699107639
53,655.300867692085,454.7604122726908
54,499.8785917450803,382.5813403239472
55,489.59639854122537,486.0148354686168
56,779.5638887802386,343.53918793254905
57,466.46868614018854,316.46050088589675
58,758.7314300565647,456.32873542572077
59,459.5987818141894,456.06330867855144
60,641.5152679984762,545.1590898204752
61,481.4021858926764,353.831248484292
63,905.9859005506207,173.58856528728916
64,912.0952185857439,204.55131292876885
65,491.19487030636793,332.4881755991306
66,791.5972545748598,386.66446987279954
67,883.8129060032276,215.6122367275724
68,440.59761078605226,422.482288567705
69,866.5751331677451,201.759498125186
70,551.971750714284,428.9924770581954
71,530.3291183833289,334.76121807912097
72,451.61129525386485,381.92553019625973
73,834.2217377932225,192.2774583355899
74,443.87169285862586,400.49661417758307
